step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_time;step_waiting
924975960;18789;8;18946;19022;Nov 38;0.84;394.90;110.39;157;65010.00;1
924975964;18790;9;18946;19022;Nov 41;0.85;394.91;110.39;156;65011.00;1
924975968;18790;11;18948;19022;Nov 25;0.84;394.91;110.37;158;65012.00;0
924975973;18790;9;18948;19022;Nov 21;0.83;394.91;110.37;158;65013.00;0
924975977;18790;9;18948;19022;11. Mai;0.83;394.91;110.37;158;65014.00;0
924975981;18792;10;18949;19022;Okt 96;0.82;394.91;110.37;157;65015.00;0
924975986;18794;9;18949;19022;Okt 96;0.82;394.88;110.37;155;65016.00;0
924975991;18795;9;18949;19022;Okt 91;0.82;394.88;110.37;154;65017.00;0
924975995;18795;10;18949;19022;Okt 73;0.81;394.88;110.37;154;65018.00;0
924975999;18795;11;18949;19022;Okt 73;0.81;394.88;110.37;154;65019.00;0
924976003;18797;16;18951;19022;Okt 68;0.80;394.86;110.36;154;65020.00;0
924976008;18797;15;18952;19022;Okt 60;0.80;394.86;110.35;155;65021.00;0
924976013;18797;15;18952;19022;Okt 49;0.79;394.86;110.35;155;65022.00;0
924976018;18797;17;18953;19022;Okt 43;0.79;394.86;110.35;156;65023.00;0
924976022;18798;16;18953;19022;Okt 32;0.78;394.87;110.35;155;65024.00;0
924976027;18798;15;18954;19022;Okt 19;0.78;394.87;110.34;156;65025.00;0
924976032;18798;13;18954;19022;10. Mai;0.78;394.87;110.34;156;65026.00;0
924976036;18799;15;18955;19022;10. Feb;0.77;394.87;110.33;156;65027.00;0
924976041;18801;15;18956;19022;Sep 95;0.76;394.85;110.33;155;65028.00;0
924976046;18802;15;18956;19022;Sep 80;0.75;394.86;110.33;154;65029.00;0
924976051;18803;15;18957;19022;Sep 67;0.75;394.85;110.32;154;65030.00;0
924976055;18803;11;18957;19022;Sep 83;0.76;394.85;110.32;154;65031.00;0
924976059;18803;11;18957;19022;Sep 88;0.76;394.85;110.32;154;65032.00;0
924976064;18803;12;18958;19022;Sep 81;0.76;394.85;110.32;155;65033.00;0
924976068;18804;12;18958;19022;10. Mai;0.77;394.83;110.32;154;65034.00;0
924976073;18805;12;18958;19022;10. Aug;0.76;394.85;110.32;153;65035.00;0
924976077;18805;15;18958;19022;10. Jun;0.76;394.85;110.32;153;65036.00;0
924976081;18806;16;18959;19022;10. Jul;0.77;394.85;110.31;153;65037.00;0
924976086;18806;16;18959;19022;10. Okt;0.78;394.85;110.31;153;65038.00;0
924976090;18806;17;18959;19022;Okt 17;0.78;394.85;110.31;153;65039.00;0
924976095;18806;17;18960;19022;10. Sep;0.78;394.85;110.30;154;65040.00;0
924976100;18806;16;18960;19022;10. Mrz;0.77;394.85;110.30;154;65041.00;0
924976104;18807;16;18961;19022;Sep 97;0.77;394.85;110.30;154;65042.00;0
924976109;18808;15;18961;19022;10. Apr;0.77;394.84;110.30;153;65043.00;0
924976114;18808;16;18962;19022;Sep 91;0.76;394.84;110.29;154;65044.00;0
924976118;18808;16;18962;19022;Sep 93;0.76;394.84;110.29;154;65045.00;0
924976123;18809;19;18965;19022;Sep 83;0.75;394.84;110.28;156;65046.00;0
924976127;18811;17;18965;19022;Sep 84;0.75;394.83;110.28;154;65047.00;0
924976132;18812;17;18965;19022;Sep 91;0.76;394.83;110.28;153;65048.00;1
924976137;18812;20;18966;19022;Sep 79;0.75;394.83;110.27;154;65049.00;0
924976141;18812;19;18966;19022;Sep 77;0.76;394.83;110.27;154;65050.00;0
924976146;18812;20;18966;19022;Sep 76;0.75;394.83;110.27;154;65051.00;0
924976150;18812;21;18966;19022;Sep 63;0.75;394.83;110.27;154;65052.00;0
924976155;18812;22;18967;19022;Sep 62;0.75;394.83;110.26;155;65053.00;0
924976159;18812;22;18967;19022;Sep 54;0.74;394.83;110.26;155;65054.00;0
924976164;18813;23;18967;19022;Sep 54;0.73;394.80;110.26;154;65055.00;0
924976169;18813;25;18968;19022;Sep 56;0.74;394.80;110.26;155;65056.00;0
924976173;18814;25;18970;19022;Sep 42;0.73;394.80;110.25;156;65057.00;0
924976179;18816;23;18970;19022;Sep 52;0.73;394.78;110.25;154;65058.00;0
924976184;18816;22;18970;19022;Sep 46;0.74;394.78;110.25;154;65059.00;0
924976188;18817;23;18971;19022;Sep 31;0.73;394.78;110.24;154;65060.00;1
924976194;18817;22;18971;19022;Sep 41;0.74;394.78;110.24;154;65061.00;2
924976199;18817;24;18972;19022;Sep 42;0.75;394.78;110.24;155;65062.00;2
924976204;18818;24;18973;19022;Sep 43;0.75;394.78;110.23;155;65063.00;1
924976208;18818;23;18973;19022;Sep 37;0.74;394.78;110.23;155;65064.00;1
924976213;18820;24;18974;19022;Sep 48;0.75;394.78;110.22;154;65065.00;1
924976217;18820;24;18975;19022;Sep 45;0.74;394.78;110.22;155;65066.00;0
924976222;18821;24;18975;19022;Sep 48;0.75;394.78;110.22;154;65067.00;0
924976227;18821;24;18975;19022;Sep 49;0.75;394.78;110.22;154;65068.00;1
924976231;18821;26;18977;19022;Sep 46;0.75;394.78;110.21;156;65069.00;0
924976236;18821;12;18978;19022;Sep 44;0.75;394.78;110.20;157;65070.00;0
924976241;18821;6;18978;19022;Sep 46;0.74;394.78;110.20;157;65071.00;1
924976246;18821;6;18980;19022;Sep 50;0.75;394.78;110.19;159;65072.00;0
924976253;18821;5;18981;19022;Sep 67;0.76;394.78;110.18;160;65073.00;0
924976259;18822;4;18981;19022;Sep 84;0.76;394.77;110.18;159;65074.00;0
924976264;18825;3;18982;19022;Okt 23;0.79;394.76;110.18;157;65075.00;0
924976269;18827;2;18982;19022;Okt 69;0.81;394.75;110.18;155;65076.00;0
924976275;18828;1;18982;19022;11. Sep;0.83;394.76;110.18;154;65077.00;0
924976279;18828;1;18982;19022;Nov 40;0.85;394.76;110.18;154;65078.00;0
924976284;18828;1;18982;19022;Nov 55;0.85;394.76;110.18;154;65079.00;0
924976289;18829;2;18983;19022;Nov 73;0.86;394.76;110.17;154;65080.00;0
924976295;18831;3;18986;19022;Nov 63;0.85;394.75;110.15;155;65081.00;0
924976300;18831;2;18987;19022;Nov 73;0.86;394.75;110.15;156;65082.00;0
924976305;18831;2;18988;19022;Nov 70;0.85;394.75;110.14;157;65083.00;0
924976310;18831;2;18988;19022;Nov 79;0.86;394.75;110.14;157;65084.00;0
924976315;18832;1;18988;19022;Nov 84;0.88;394.73;110.14;156;65085.00;0
924976319;18832;2;18988;19022;Nov 96;0.88;394.73;110.14;156;65086.00;0
924976323;18832;2;18988;19022;Nov 86;0.88;394.73;110.14;156;65087.00;0
924976328;18832;4;18989;19022;Nov 62;0.86;394.73;110.14;157;65088.00;0
924976334;18834;3;18989;19022;Nov 76;0.87;394.71;110.14;155;65089.00;0
924976338;18834;5;18991;19022;Nov 47;0.85;394.71;110.13;157;65090.00;0
924976343;18834;4;18991;19022;Nov 55;0.86;394.71;110.13;157;65091.00;0
924976348;18834;4;18992;19022;Nov 52;0.85;394.71;110.12;158;65092.00;1
924976353;18835;5;18994;19022;Nov 35;0.84;394.70;110.11;159;65093.00;0
924976359;18836;4;18995;19022;Nov 37;0.85;394.69;110.10;159;65094.00;0
924976364;18836;4;18996;19022;Nov 52;0.86;394.69;110.10;160;65095.00;0
924976369;18836;3;18996;19022;Nov 48;0.86;394.69;110.10;160;65096.00;0
924976373;18837;3;18997;19022;Nov 47;0.86;394.68;110.09;160;65097.00;0
924976378;18838;3;18998;19022;Nov 37;0.85;394.68;110.08;160;65098.00;1
924976383;18839;4;19000;19022;Nov 25;0.85;394.66;110.07;161;65099.00;2
924976389;18839;2;19000;19022;Nov 16;0.84;394.66;110.07;161;65100.00;2
924976394;18839;5;19001;19022;11. Nov;0.83;394.66;110.07;162;65101.00;5
924976399;18839;8;19004;19022;Okt 94;0.82;394.66;110.05;165;65102.00;3
924976404;18840;5;19004;19022;11. Mai;0.82;394.65;110.05;164;65103.00;3
924976409;18841;6;19005;19022;Okt 98;0.81;394.65;110.04;164;65104.00;3
924976415;18843;8;19007;19022;Okt 90;0.81;394.64;110.03;164;65105.00;2
924976419;18843;9;19009;19022;Okt 68;0.80;394.64;110.02;166;65106.00;1
924976424;18845;9;19009;19022;Okt 73;0.80;394.65;110.02;164;65107.00;2
924976429;18845;9;19009;19022;Okt 74;0.80;394.65;110.02;164;65108.00;2
924976434;18845;12;19011;19022;Okt 53;0.78;394.65;110.01;166;65109.00;1
924976439;18846;10;19011;19022;Okt 69;0.79;394.65;110.01;165;65110.00;2
924976444;18846;11;19011;19022;Okt 80;0.79;394.65;110.01;165;65111.00;2
924976448;18847;12;19012;19022;Okt 82;0.79;394.65;110.01;165;65112.00;1
924976454;18848;12;19012;19022;Okt 83;0.79;394.64;110.01;164;65113.00;1
924976458;18848;12;19012;19022;Okt 91;0.79;394.64;110.01;164;65114.00;2
924976463;18848;10;19013;19022;Okt 81;0.79;394.64;110.00;165;65115.00;1
924976468;18848;9;19013;19022;Okt 84;0.79;394.64;110.00;165;65116.00;1
924976473;18848;10;19013;19022;Okt 86;0.79;394.64;110.00;165;65117.00;1
924976477;18849;13;19014;19022;Okt 87;0.79;394.63;109.99;165;65118.00;0
924976482;18849;12;19014;19022;Okt 84;0.79;394.63;109.99;165;65119.00;0
924976487;18851;11;19014;19022;Okt 88;0.79;394.64;109.99;163;65120.00;0
924976492;18852;9;19014;19022;Okt 84;0.78;394.64;109.99;162;65121.00;0
924976497;18852;7;19014;19022;Okt 63;0.77;394.64;109.99;162;65122.00;0
924976502;18853;11;19015;19022;Okt 47;0.76;394.63;109.99;162;65123.00;0
924976507;18853;11;19015;19022;Okt 29;0.75;394.63;109.99;162;65124.00;0
924976513;18853;11;19015;19022;Okt 31;0.75;394.63;109.99;162;65125.00;0
924976517;18855;13;19016;19022;Okt 36;0.76;394.62;109.98;161;65126.00;0
924976522;18857;12;19016;19022;Okt 64;0.78;394.61;109.98;159;65127.00;0
924976526;18857;14;19017;19022;Okt 75;0.79;394.61;109.98;160;65128.00;0
924976531;18857;12;19017;19022;Okt 87;0.80;394.61;109.98;160;65129.00;0
924976535;18858;13;19018;19022;Okt 97;0.81;394.60;109.97;160;65130.00;0
924976540;18858;12;19018;19022;Okt 95;0.81;394.60;109.97;160;65131.00;0
924976544;18858;12;19018;19022;Okt 91;0.81;394.60;109.97;160;65132.00;0
924976549;18859;13;19018;19022;Okt 97;0.81;394.59;109.97;159;65133.00;0
924976554;18860;13;19018;19022;Okt 93;0.80;394.59;109.97;158;65134.00;0
924976559;18861;14;19018;19022;Okt 96;0.80;394.58;109.97;157;65135.00;0
924976563;18861;14;19018;19022;Okt 77;0.79;394.58;109.97;157;65136.00;0
924976567;18861;16;19018;19022;Okt 60;0.79;394.58;109.97;157;65137.00;0
924976572;18864;17;19020;19022;Okt 61;0.79;394.58;109.96;156;65138.00;0
924976577;18865;14;19020;19022;Okt 53;0.78;394.57;109.96;155;65139.00;0
924976582;18865;15;19021;19022;Okt 46;0.79;394.57;109.95;156;65140.00;0
924976586;18867;15;19021;19022;Okt 68;0.81;394.57;109.95;154;65141.00;0
924976591;18867;15;19021;19022;Okt 62;0.80;394.57;109.95;154;65142.00;0
924976595;18867;16;19021;19022;Okt 60;0.80;394.57;109.95;154;65143.00;0
924976599;18868;17;19022;19122;Okt 55;0.80;394.58;109.95;154;65144.00;0
924976613;18868;18;19024;19122;Okt 28;0.77;394.58;109.94;156;65145.00;0
924976618;18870;18;19025;19122;10. Okt;0.75;394.56;109.93;155;65146.00;0
924976623;18870;18;19025;19122;10. Jul;0.75;394.56;109.93;155;65147.00;0
924976627;18872;21;19026;19122;10. Mai;0.74;394.55;109.92;154;65148.00;0
924976632;18872;21;19027;19122;Sep 97;0.74;394.55;109.92;155;65149.00;0
924976636;18873;19;19027;19122;10. Okt;0.76;394.55;109.92;154;65150.00;0
924976641;18873;20;19028;19122;Sep 92;0.75;394.55;109.91;155;65151.00;0
924976645;18874;19;19028;19122;Sep 88;0.75;394.54;109.91;154;65152.00;0
924976650;18875;21;19028;19122;Sep 78;0.74;394.53;109.91;153;65153.00;0
924976655;18876;22;19028;19122;Sep 96;0.75;394.52;109.91;152;65154.00;0
924976659;18876;22;19028;19122;Sep 92;0.74;394.52;109.91;152;65155.00;0
924976663;18876;22;19028;19122;Sep 89;0.73;394.52;109.91;152;65156.00;0
924976667;18877;23;19028;19122;Sep 85;0.73;394.53;109.91;151;65157.00;0
924976672;18878;24;19029;19122;Sep 69;0.72;394.52;109.91;151;65158.00;0
924976676;18879;25;19030;19122;Sep 75;0.73;394.53;109.90;151;65159.00;0
924976680;18879;11;19030;19122;Sep 90;0.75;394.53;109.90;151;65160.00;0
924976685;18880;7;19030;19122;Okt 18;0.76;394.53;109.90;150;65161.00;0
924976689;18880;7;19031;19122;Okt 27;0.77;394.53;109.90;151;65162.00;0
924976694;18882;6;19032;19122;Okt 38;0.78;394.51;109.89;150;65163.00;0
924976698;18882;6;19032;19122;Okt 42;0.78;394.51;109.89;150;65164.00;0
924976702;18883;7;19032;19122;Okt 70;0.80;394.51;109.89;149;65165.00;0
924976706;18884;6;19032;19122;Okt 93;0.81;394.50;109.89;148;65166.00;0
924976711;18884;6;19032;19122;11. Sep;0.82;394.50;109.89;148;65167.00;0
924976715;18884;8;19033;19122;Nov 20;0.81;394.50;109.88;149;65168.00;0
924976719;18885;8;19034;19122;Nov 21;0.82;394.49;109.88;149;65169.00;0
924976724;18885;7;19035;19122;Nov 14;0.81;394.49;109.87;150;65170.00;0
924976728;18887;6;19036;19122;Nov 21;0.81;394.47;109.87;149;65171.00;0
924976733;18887;8;19039;19122;Nov 14;0.81;394.47;109.85;152;65172.00;0
924976737;18887;4;19039;19122;Nov 34;0.83;394.47;109.85;152;65173.00;0
924976742;18887;4;19040;19122;Nov 43;0.84;394.47;109.84;153;65174.00;0
924976747;18887;4;19041;19122;Nov 49;0.85;394.47;109.84;154;65175.00;0
924976752;18887;5;19043;19122;Nov 45;0.85;394.47;109.83;156;65176.00;0
924976757;18887;3;19043;19122;Nov 48;0.86;394.47;109.83;156;65177.00;0
924976762;18888;3;19043;19122;Nov 36;0.85;394.48;109.83;155;65178.00;0
924976766;18888;4;19044;19122;Nov 29;0.85;394.48;109.82;156;65179.00;0
924976771;18888;4;19045;19122;11. Okt;0.84;394.48;109.82;157;65180.00;0
924976779;18889;3;19045;19122;Nov 31;0.85;394.48;109.82;156;65181.00;0
924976784;18889;4;19045;19122;Nov 49;0.86;394.48;109.82;156;65182.00;0
924976788;18889;6;19047;19122;Nov 37;0.85;394.48;109.80;158;65183.00;0
924976793;18889;5;19048;19122;Nov 41;0.85;394.48;109.80;159;65184.00;0
924976797;18889;4;19048;19122;Nov 42;0.86;394.48;109.80;159;65185.00;0
924976802;18890;4;19048;19122;Nov 22;0.84;394.48;109.80;158;65186.00;0
924976806;18891;4;19048;19122;Nov 32;0.85;394.48;109.80;157;65187.00;0
924976810;18891;7;19048;19122;Nov 30;0.85;394.48;109.80;157;65188.00;0
924976815;18891;6;19049;19122;Nov 22;0.83;394.48;109.79;158;65189.00;0
924976821;18892;6;19049;19122;Nov 34;0.84;394.48;109.79;157;65190.00;0
924976826;18892;7;19050;19122;Nov 23;0.84;394.48;109.79;158;65191.00;0
924976830;18892;6;19050;19122;11. Jul;0.82;394.48;109.79;158;65192.00;0
924976834;18893;7;19051;19122;Okt 86;0.81;394.48;109.78;158;65193.00;0
924976839;18893;7;19052;19122;Okt 83;0.80;394.48;109.77;159;65194.00;1
924976844;18894;10;19053;19122;Okt 78;0.79;394.47;109.77;159;65195.00;1
924976848;18894;12;19054;19122;Okt 62;0.79;394.47;109.76;160;65196.00;1
924976853;18895;12;19054;19122;Okt 82;0.82;394.47;109.76;159;65197.00;1
924976858;18895;11;19054;19122;Okt 67;0.81;394.47;109.76;159;65198.00;1
924976862;18895;13;19056;19122;Okt 50;0.80;394.47;109.75;161;65199.00;0
924976869;18898;12;19056;19122;Okt 62;0.80;394.44;109.75;158;65200.00;0
924976874;18898;14;19056;19122;Okt 57;0.81;394.44;109.75;158;65201.00;0
924976878;18898;15;19056;19122;Okt 42;0.78;394.44;109.75;158;65202.00;0
924976883;18899;16;19056;19122;Okt 46;0.79;394.43;109.75;157;65203.00;0
924976887;18899;16;19056;19122;Okt 33;0.77;394.43;109.75;157;65204.00;0
924976891;18900;15;19056;19122;Okt 45;0.78;394.42;109.75;156;65205.00;0
924976896;18900;14;19056;19122;Okt 27;0.77;394.42;109.75;156;65206.00;0
924976900;18900;14;19056;19122;Okt 18;0.76;394.42;109.75;156;65207.00;0
924976904;18900;17;19056;19122;Okt 21;0.76;394.42;109.75;156;65208.00;0
924976909;18900;18;19056;19122;10. Aug;0.77;394.42;109.75;156;65209.00;0
924976913;18901;17;19056;19122;10. Sep;0.78;394.41;109.75;155;65210.00;0
924976917;18901;15;19056;19122;Okt 15;0.78;394.41;109.75;155;65211.00;0
924976922;18901;15;19056;19122;10. Nov;0.79;394.41;109.75;155;65212.00;0
924976926;18901;18;19059;19122;Sep 72;0.76;394.41;109.73;158;65213.00;0
924976932;18904;15;19060;19122;Sep 68;0.76;394.40;109.73;156;65214.00;0
924976936;18904;17;19062;19122;Sep 62;0.75;394.40;109.72;158;65215.00;0
924976941;18905;15;19062;19122;Sep 66;0.75;394.39;109.72;157;65216.00;0
924976946;18905;17;19063;19122;Sep 71;0.75;394.39;109.71;158;65217.00;0
924976951;18907;18;19063;19122;Sep 82;0.76;394.39;109.71;156;65218.00;1
924976956;18908;20;19065;19122;Sep 83;0.75;394.37;109.70;157;65219.00;1
924976961;18908;18;19065;19122;Sep 96;0.76;394.37;109.70;157;65220.00;1
924976966;18908;19;19066;19122;10. Mai;0.76;394.37;109.69;158;65221.00;0
924976970;18908;18;19066;19122;Okt 16;0.77;394.37;109.69;158;65222.00;0
924976975;18908;20;19066;19122;Okt 34;0.77;394.37;109.69;158;65223.00;1
924976979;18908;22;19068;19122;Okt 17;0.76;394.37;109.68;160;65224.00;0
924976984;18908;22;19069;19122;10. Aug;0.76;394.37;109.68;161;65225.00;0
924976989;18908;22;19069;19122;Sep 96;0.76;394.37;109.68;161;65226.00;0
924976994;18910;22;19069;19122;Sep 97;0.75;394.37;109.68;159;65227.00;0
924976998;18910;22;19069;19122;Sep 82;0.75;394.37;109.68;159;65228.00;0
924977002;18910;22;19069;19122;Sep 86;0.76;394.37;109.68;159;65229.00;0
924977009;18910;21;19069;19122;Sep 80;0.76;394.37;109.68;159;65230.00;0
924977014;18910;19;19069;19122;Sep 80;0.76;394.37;109.68;159;65231.00;0
924977019;18910;22;19069;19122;Sep 82;0.76;394.37;109.68;159;65232.00;0
924977024;18910;22;19069;19122;Sep 86;0.76;394.37;109.68;159;65233.00;0
924977028;18910;24;19069;19122;Sep 97;0.76;394.37;109.68;159;65234.00;0
924977032;18910;24;19069;19122;Sep 84;0.75;394.37;109.68;159;65235.00;0
924977037;18910;25;19070;19122;Sep 65;0.73;394.37;109.67;160;65236.00;0
924977041;18910;25;19071;19122;Sep 54;0.72;394.37;109.67;161;65237.00;0
924977046;18911;25;19071;19122;Sep 60;0.72;394.35;109.67;160;65238.00;0
924977051;18912;27;19072;19122;Sep 56;0.71;394.35;109.66;160;65239.00;0
924977056;18914;28;19073;19122;Sep 59;0.72;394.33;109.65;159;65240.00;0
924977060;18914;26;19073;19122;Sep 54;0.72;394.33;109.65;159;65241.00;1
924977065;18914;30;19075;19122;Sep 31;0.70;394.33;109.64;161;65242.00;0
924977070;18916;29;19075;19122;Sep 39;0.71;394.31;109.64;159;65243.00;0
924977075;18916;28;19075;19122;Sep 38;0.70;394.31;109.64;159;65244.00;0
924977080;18916;28;19076;19122;Sep 29;0.70;394.31;109.64;160;65245.00;0
924977085;18916;28;19077;19122;Sep 23;0.70;394.31;109.63;161;65246.00;0
924977090;18916;28;19077;19122;Sep 24;0.71;394.31;109.63;161;65247.00;0
924977094;18918;28;19077;19122;Sep 40;0.72;394.30;109.63;159;65248.00;0
924977099;18918;28;19078;19122;Sep 32;0.71;394.30;109.63;160;65249.00;1
924977104;18918;16;19079;19122;Sep 38;0.71;394.30;109.62;161;65250.00;1
924977109;18918;9;19079;19122;Sep 58;0.73;394.30;109.62;161;65251.00;1
924977114;18918;7;19080;19122;Sep 88;0.75;394.30;109.61;162;65252.00;0
924977118;18918;6;19080;19122;Sep 96;0.75;394.30;109.61;162;65253.00;0
924977123;18918;9;19081;19122;10. Okt;0.76;394.30;109.61;163;65254.00;0
924977128;18918;9;19082;19122;Okt 22;0.76;394.30;109.60;164;65255.00;0
924977132;18920;10;19083;19122;Okt 34;0.76;394.29;109.60;163;65256.00;0
924977137;18920;9;19083;19122;Okt 57;0.78;394.29;109.60;163;65257.00;0
924977142;18921;8;19083;19122;Okt 73;0.79;394.28;109.60;162;65258.00;1
924977147;18921;8;19084;19122;Okt 85;0.79;394.28;109.59;163;65259.00;1
924977151;18923;7;19084;19122;11. Jun;0.80;394.26;109.59;161;65260.00;1
924977155;18923;10;19086;19122;Okt 98;0.79;394.26;109.58;163;65261.00;1
924977160;18923;12;19088;19122;11. Feb;0.79;394.26;109.57;165;65262.00;0
924977165;18923;8;19088;19122;Nov 15;0.81;394.26;109.57;165;65263.00;0
924977169;18924;9;19088;19122;Nov 31;0.81;394.25;109.57;164;65264.00;0
924977174;18924;9;19088;19122;Nov 46;0.82;394.25;109.57;164;65265.00;0
924977178;18924;8;19088;19122;Nov 57;0.83;394.25;109.57;164;65266.00;0
924977183;18925;8;19088;19122;Nov 68;0.84;394.25;109.57;163;65267.00;0
924977187;18926;7;19088;19122;Nov 70;0.85;394.25;109.57;162;65268.00;0
924977192;18927;8;19089;19122;Nov 66;0.83;394.25;109.56;162;65269.00;0
924977197;18928;6;19089;19122;Nov 73;0.84;394.23;109.56;161;65270.00;0
924977201;18930;6;19090;19122;Nov 86;0.85;394.24;109.56;160;65271.00;0
924977206;18931;5;19090;19122;Nov 93;0.85;394.23;109.56;159;65272.00;0
924977210;18932;5;19090;19122;12.00;0.87;394.23;109.56;158;65273.00;0
924977215;18932;5;19090;19122;Nov 93;0.86;394.23;109.56;158;65274.00;0
924977219;18933;6;19090;19122;12. Jan;0.87;394.22;109.56;157;65275.00;0
924977223;18934;5;19090;19122;12. Apr;0.87;394.21;109.56;156;65276.00;0
924977228;18934;5;19090;19122;Nov 99;0.86;394.21;109.56;156;65277.00;0
924977232;18934;7;19091;19122;Nov 98;0.86;394.21;109.55;157;65278.00;0
924977236;18934;6;19091;19122;Nov 95;0.86;394.21;109.55;157;65279.00;0
924977241;18935;6;19091;19122;12. Jul;0.86;394.19;109.55;156;65280.00;0
924977245;18937;6;19091;19122;Dez 29;0.88;394.19;109.55;154;65281.00;0
924977250;18938;6;19091;19122;Dez 33;0.89;394.18;109.55;153;65282.00;0
924977254;18938;8;19093;19122;12. Nov;0.87;394.18;109.54;155;65283.00;0
924977259;18938;6;19093;19122;12. Aug;0.87;394.18;109.54;155;65284.00;0
924977263;18938;7;19094;19122;Nov 91;0.85;394.18;109.53;156;65285.00;0
924977268;18938;7;19095;19122;Nov 67;0.83;394.18;109.53;157;65286.00;0
924977273;18939;7;19096;19122;Nov 54;0.83;394.18;109.52;157;65287.00;0
924977278;18939;8;19096;19122;Nov 53;0.83;394.18;109.52;157;65288.00;0
924977283;18940;10;19097;19122;Nov 54;0.83;394.17;109.52;157;65289.00;0
924977288;18940;10;19097;19122;Nov 51;0.84;394.17;109.52;157;65290.00;0
924977293;18940;10;19097;19122;Nov 48;0.83;394.17;109.52;157;65291.00;0
924977297;18940;12;19098;19122;Nov 35;0.83;394.17;109.51;158;65292.00;0
924977302;18941;11;19098;19122;Nov 13;0.81;394.16;109.51;157;65293.00;0
924977306;18941;13;19099;19122;Okt 96;0.80;394.16;109.51;158;65294.00;0
924977311;18941;13;19099;19122;Okt 88;0.80;394.16;109.51;158;65295.00;0
924977316;18942;15;19100;19122;Okt 75;0.79;394.14;109.50;158;65296.00;0
924977320;18943;14;19100;19122;Okt 68;0.79;394.14;109.50;157;65297.00;0
924977325;18944;15;19100;19122;Okt 66;0.78;394.13;109.50;156;65298.00;0
924977330;18945;17;19100;19122;Okt 55;0.77;394.12;109.50;155;65299.00;0
924977334;18945;18;19101;19122;Okt 29;0.76;394.12;109.49;156;65300.00;0
924977339;18945;14;19101;19122;10. Aug;0.75;394.12;109.49;156;65301.00;0
924977344;18946;13;19101;19122;Sep 98;0.75;394.10;109.49;155;65302.00;0
924977349;18946;14;19102;19122;Sep 95;0.75;394.10;109.49;156;65303.00;0
924977353;18946;13;19102;19122;Sep 97;0.75;394.10;109.49;156;65304.00;0
924977361;18947;14;19102;19122;Okt 16;0.76;394.09;109.49;155;65305.00;0
924977366;18947;14;19102;19122;Okt 30;0.77;394.09;109.49;155;65306.00;0
